,JP001,JP002,JP003,JP004,JP005,JP006,JP007,JP008
2610301B20Rik,11.67352995,11.68112221,11.67142316,11.44046947,11.46265741,11.56890696,11.43853775,11.62909441
2610318N02Rik,6.522462544,6.397438054,6.855317164,6.346647482,6.746224596,7.118252711,6.697515214,6.8243597
2610507B11Rik,12.58251813,12.47031956,12.38496391,12.77477139,13.55954712,13.1873017,13.26310661,12.92047775
2610528A11Rik,5.879159283,6.188532091,6.33036792,6.506565795,6.317344719,6.308388616,6.498094773,6.802192048
2610528J11Rik,6.157596135,5.879159283,5.879159283,6.112859606,6.113000344,5.879159283,6.180348267,6.169768565
2700049A03Rik,9.009555767,9.231195203,9.249774067,9.101472153,9.171752351,8.96461471,9.04453635,9.11160042
2700062C07Rik,9.748292959,9.63173963,9.791801799,9.613142581,9.100251492,9.320445674,9.200308192,9.246165229
2700081O15Rik,8.912735065,8.801791425,8.794820202,9.05725643,8.671862351,8.522129647,8.841406307,8.368083373
2700097O09Rik,9.647155218,9.591952858,9.640809259,9.765707634,10.20079248,10.06442816,9.884595716,9.846881614
2700099C18Rik,7.692663587,8.024367837,7.884816802,7.727286766,7.322718156,8.093331951,7.69881661,7.943845703
2810004N23Rik,9.930692303,10.01494596,10.02265623,10.25312653,9.17126287,8.851018313,9.068737459,9.207075784
2810006K23Rik,9.637208306,9.696782479,10.12122714,9.757343921,9.349914149,9.454201563,9.34111737,9.4513051
2810021J22Rik,9.64324205,10.04222701,8.672267884,9.253688295,9.072306082,9.137146832,9.20496249,9.1837975
2810025M15Rik,9.41434141,9.117585885,9.501547673,9.404928555,9.422351202,9.419353663,9.486460364,9.719808224
2810039B14Rik,7.589812524,7.766532554,7.655680572,7.961622717,8.399161526,8.16111638,8.071006067,7.873063213
2810047C21Rik1,6.417662966,6.684772929,5.879159283,6.335502653,6.062727871,6.926479623,6.218966753,6.155753251
2810408A11Rik,6.574341328,6.746714086,6.752263551,7.162266983,7.269749639,7.193544548,6.813795372,7.213314837
2810459M11Rik,10.28365871,10.70119832,10.59179961,11.16247586,13.03497009,12.23922028,12.2402607,12.14288174
2900011O08Rik,14.12373454,13.95730286,14.19116194,14.17426947,12.52792167,13.33043141,13.45099455,13.49073448
2900026A02Rik,10.63173075,10.3722704,10.56117039,10.63468849,8.705489125,9.833795331,10.05255212,9.460792493
2900092C05Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.211061325,5.879159283,5.879159283
3000002C10Rik,8.975572042,8.545368505,8.337928642,7.916137297,8.046974092,7.729610436,8.139330885,8.03211572
3100002H09Rik,6.555354337,6.36865462,6.6429508,6.221883482,6.791488034,6.294459635,6.596173569,6.227144118
3110001I22Rik,7.744474029,7.477176282,7.837594652,7.544625796,8.099532305,7.76098311,7.933281744,7.596849688
3110009E18Rik,7.120009381,6.668803376,7.347049005,6.769425515,7.38759469,7.12828685,7.170064192,7.121096615
3110009M11Rik,5.879159283,5.879159283,5.879159283,6.122272218,6.076902265,5.879159283,6.241043062,5.879159283
3110018I06Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
3110021N24Rik,7.907193514,7.83699826,8.076656943,8.031729668,7.803577356,7.473537346,7.442146935,7.462687538
3110040M04Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
3110040N11Rik,9.405301204,9.343957783,9.501582225,9.151388054,8.627716907,8.38246898,8.63843202,8.461903895
3110053B16Rik,8.863420927,8.566533164,8.296765887,8.05620057,7.915497338,8.19184221,7.925021031,8.191679211
3110067C02Rik,6.630423565,6.250646413,6.221553389,6.303906348,6.153739742,6.147784932,6.061436714,6.186406508
3110070M22Rik,7.416365831,7.445064209,7.697630581,7.400774744,7.771167868,7.822773237,7.92208096,7.743704491
3110082I17Rik,9.91499207,9.869508091,9.860532501,9.751328071,9.350667925,9.382769303,9.408483682,9.506305159
3110082J24Rik,6.527240393,6.960645378,6.748404419,7.247695732,7.860855826,7.87092436,7.622432241,7.275307503
3300002I08Rik,7.572316819,7.687618092,7.441198916,7.771425108,7.746720504,7.506723182,7.664708568,7.703419933
3425401B19Rik,5.879159283,6.866550415,5.879159283,5.879159283,6.52412469,7.161863374,6.782502029,6.377726293
3830403N18Rik,6.488794909,5.879159283,6.332905756,6.122489592,6.218772894,5.879159283,5.879159283,6.340532109
3830406C13Rik,10.81942897,10.61196383,10.68231127,10.74637102,10.57676916,10.06772368,10.04593988,10.16250401
3830417A13Rik,5.879159283,6.091889836,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4430402I18Rik,8.657753294,8.497520716,8.107170773,8.236842937,8.322696355,8.513988418,8.460126267,7.823623081
4632433K11Rik,6.684673887,6.681114065,6.559918297,6.694750228,6.802033381,6.932972612,6.596567915,5.879159283
4833418N17Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4833420G17Rik,11.34906709,11.3622918,11.4535861,11.43417006,11.53381532,11.17045927,11.44634529,11.23419183
4833423E24Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4833427G06Rik,5.879159283,6.315282945,6.122899007,5.879159283,6.219752108,6.20271437,6.551914371,6.614029831
4833439L19Rik,13.72272553,13.75426777,13.79587398,13.99766793,14.61552045,14.39816991,14.16130993,14.39981145
4921501E09Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4921504E06Rik,5.879159283,6.212311224,5.879159283,5.879159283,5.879159283,6.085778734,6.047018212,6.278593557
4921507P07Rik,6.814390311,6.822852569,6.756855364,7.053094724,6.814377286,6.303486431,6.359704569,6.755249771
4921509C19Rik,5.879159283,6.303838189,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4921511C20Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4921511M17Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4921517D22Rik,6.338332953,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.017790663,5.879159283
4921524J17Rik,9.752621144,9.702717101,9.901427168,9.758582003,9.069562805,9.738996174,9.746878873,9.803942014
4921524L21Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4921530L21Rik,6.37954395,5.879159283,5.879159283,5.879159283,6.807784383,6.299474053,6.359254221,6.231058709
4921536K21Rik,6.165490932,6.306837628,6.221326401,6.525676644,6.669685047,6.585239058,6.531653072,6.836709268
4921539E11Rik,5.879159283,5.879159283,6.258219684,5.879159283,5.879159283,5.879159283,5.879159283,6.040427667
4922502D21Rik,5.879159283,5.879159283,6.049552965,5.879159283,6.213680169,5.879159283,5.879159283,5.879159283
4930402F06Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930402H24Rik,12.43910736,12.54111864,12.32301752,12.37600743,13.81821347,13.32935305,13.389845,13.14984589
4930402K13Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930404H24Rik,5.879159283,6.206198904,5.879159283,5.879159283,6.221743606,5.879159283,5.879159283,6.039408443
4930404N11Rik,6.245644901,6.229796349,6.385889118,6.240978597,6.604128353,6.231954787,6.511604296,6.826633447
4930407I10Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930412O13Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930415H17Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930415L06Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930415O20Rik,6.173571792,6.425928222,5.879159283,5.879159283,6.439289874,6.134805483,5.879159283,6.048073213
4930421P07Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930426L09Rik,6.376713976,6.406997653,6.263100906,6.303241734,5.879159283,6.474260536,6.136757031,6.129359786
4930430A15Rik,6.688662392,6.596543086,6.541226235,6.44739551,6.397173159,6.406313394,6.528055596,6.430096907
4930430F08Rik,9.750737574,9.566199676,10.10174118,10.04917581,10.02826998,9.912960157,9.619727876,9.900929284
4930431P19Rik,9.196817637,9.165855653,8.892484187,8.752121053,8.755165671,8.708266293,8.490943862,8.471554906
4930432E11Rik,6.329757183,6.282501264,6.346109908,6.113492303,6.967957456,6.529412831,6.699958932,6.552374228
4930432K21Rik,8.395333726,8.501925463,8.537094505,8.152327998,7.668131108,7.5182672,7.537826725,7.835863953
4930432M17Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930433I11Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930435E12Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930438A08Rik,5.879159283,5.879159283,5.879159283,5.879159283,6.215644176,5.879159283,5.879159283,6.233635093
4930442H23Rik,6.167297022,5.879159283,6.122090693,6.366067349,6.074728859,6.375224268,5.879159283,5.879159283
4930444G20Rik,5.879159283,6.17973442,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930444P10Rik,6.943871534,6.913139805,6.74116958,6.557265701,6.886603916,6.329811533,6.706158482,6.879515623
4930447A16Rik,6.088053249,5.879159283,5.879159283,5.879159283,6.161949468,5.879159283,6.057748394,6.049759282
4930447C04Rik,7.970473426,7.41693426,7.858141465,7.83588181,7.089899595,7.06883408,7.095880598,7.029787576
4930447F04Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930448K20Rik,6.167535363,5.879159283,6.22292941,6.124625123,5.879159283,5.879159283,5.879159283,6.056194868
4930449A18Rik,6.081830493,5.879159283,6.221153941,6.052838774,5.879159283,5.879159283,5.879159283,5.879159283
4930449I24Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930451G09Rik,7.550401716,7.654753493,8.048701813,7.658925068,7.473101626,7.029140049,7.337269249,7.220712457
4930451I11Rik,6.314294987,6.350580079,6.437720175,6.502803117,6.195091532,6.458618186,6.532084458,6.216753221
4930452B06Rik,9.251411315,9.445174054,9.692628157,9.557263864,7.496094431,7.516097931,7.785934264,7.869237711
4930453N24Rik,10.33623221,10.21075671,10.3860033,10.4187131,10.14990393,10.57107634,10.36840825,10.40308031
4930455H04Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.150196066,5.879159283,6.189314305
4930465K10Rik,6.551922634,6.312734156,6.447542132,6.124159293,5.879159283,6.554204714,6.06129013,6.486540861
4930467E23Rik,5.879159283,6.4020519,5.879159283,5.879159283,5.879159283,6.069531432,5.879159283,5.879159283
4930469K13Rik,6.723411221,6.643486775,6.608082631,6.415619268,5.879159283,6.587507742,6.354265761,6.435606799
4930470P17Rik,6.96978154,6.523349239,6.620536549,6.302282369,6.492612427,6.771423459,7.001817382,6.930493224
4930471M09Rik,6.343908378,6.430460827,6.199351911,6.446932977,6.232813105,5.879159283,5.879159283,6.202122155
4930474N05Rik,6.248367483,6.456740029,6.374951727,5.879159283,6.480936736,6.399484124,6.416545931,6.39076169
4930480E11Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930486L24Rik,5.879159283,5.879159283,6.178247681,6.399769752,5.879159283,5.879159283,5.879159283,6.313185499
4930488N24Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930502E18Rik,6.333073679,6.406325578,6.262490179,6.587013224,6.674631192,6.300532295,6.504875685,6.660093682
4930503B20Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.195417442,5.879159283
4930503E14Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.058351933
4930503E24Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930503H13Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930503L19Rik,9.142508473,9.504861203,9.310545084,9.48888178,9.922674129,9.486331533,9.476633154,9.88514458
4930505A04Rik,6.665646105,6.258350231,6.394442831,6.051023554,6.467648814,6.295042434,6.321328274,6.268470014
4930507D05Rik,7.110965701,7.744668709,7.185993897,7.305643233,7.032687549,7.325062767,7.163449033,7.304943701
4930512M02Rik,5.879159283,5.879159283,6.053444316,5.879159283,6.079426974,5.879159283,6.060350137,6.174543715
4930513O06Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930515G13Rik,5.879159283,5.879159283,5.879159283,6.054091779,5.879159283,5.879159283,5.879159283,5.879159283
4930515G16Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930516K23Rik,7.17622836,6.668446591,6.770889202,6.788588348,6.569902958,6.659101627,6.760836303,6.84066564
4930518I15Rik,7.354400527,7.03515559,7.217500692,7.035710198,7.122999297,6.984954774,6.75697761,6.887808956
4930519F09Rik,6.138211142,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.076280198
4930519F16Rik,6.29192526,7.025802848,6.294489529,6.27444169,6.553049663,6.022919715,6.489096483,6.659753284
4930519G04Rik,6.947848251,6.987017839,7.006081695,6.684586541,6.886251631,6.654267669,6.795295327,6.560028953
4930519P11Rik,6.303919199,5.879159283,6.183777561,6.048528709,6.165720123,6.243080637,5.879159283,6.049393386
4930522H14Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930522L14Rik,7.684885512,8.09974464,8.014307312,7.850284979,7.945198803,8.134102827,8.305366738,8.019728153
4930523C07Rik,7.587102221,7.928571391,6.983383066,7.746059195,9.292365549,9.353545806,9.157438958,8.674849794
4930524B15Rik,5.879159283,6.445478265,6.391857224,6.452877145,6.215695214,6.303104874,6.579216909,6.664504552
4930524J08Rik,6.798485938,6.816793095,6.76937392,6.663640696,6.803764614,6.581949993,6.495584109,6.536797835
4930524N10Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930526A20Rik,6.605292772,6.485281826,6.804227706,6.523548158,7.004138778,7.15085974,6.358970297,6.536280453
4930529C04Rik,6.164512893,5.879159283,6.050074269,5.879159283,6.072417883,5.879159283,6.136603257,5.879159283
4930535I16Rik,6.088600353,6.105061983,6.123753821,6.115207189,5.879159283,5.879159283,5.879159283,6.047238175
4930539E08Rik,9.336530718,9.667664366,9.192385791,9.01871491,8.40297014,9.136918251,8.866554973,9.261450878
4930544D05Rik,5.879159283,5.879159283,5.879159283,5.879159283,6.387022714,5.879159283,5.879159283,5.879159283
4930544G11Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930548H24Rik,6.771541987,6.55143067,6.637194075,6.649413226,6.457477536,6.56033478,6.644611737,6.539857609
4930550C14Rik,6.392351769,6.52268138,6.45325172,6.546141897,7.403658641,6.978038048,7.596649696,7.092259154
4930550L24Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.137554817,5.879159283
4930555G01Rik,5.879159283,6.092633154,6.049505723,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930555K19Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930556J24Rik,5.879159283,6.185449466,6.176456696,5.879159283,6.074739511,6.374805012,5.879159283,6.183444237
4930558C23Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930558K02Rik,5.879159283,5.879159283,6.121372761,6.304284109,6.161401015,6.069004216,6.139149154,6.226910594
4930562C15Rik,6.243740466,6.014220688,6.324704793,6.410315308,6.751611544,6.21907306,6.500732413,6.504536691
4930563M21Rik,5.879159283,5.879159283,6.020175345,5.879159283,6.356862625,5.879159283,6.340627094,5.879159283
4930564D02Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930568D16Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930572O03Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930578C19Rik,6.330707864,5.879159283,6.276418502,5.879159283,5.879159283,5.879159283,6.251400145,6.33702623
4930578G10Rik,7.680754028,7.548478459,7.787167538,7.609281236,6.982739714,7.325597508,7.173494387,7.034586144
4930578I06Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.071064363,5.879159283,5.879159283
4930579F01Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.316693337
4930579G24Rik,7.650010218,7.808144597,8.038020593,8.391612528,8.6990584,8.746115385,8.456931381,8.780729443
4930583I09Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930590J08Rik,7.149049661,6.605089076,6.784723413,6.87923846,6.415737249,6.810664462,7.038202172,6.48110332
4930595D18Rik,6.290006516,6.370219753,6.334752927,6.361631033,6.221755405,6.249897951,6.320693127,6.303773475
4930595M18Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4930596D02Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4931400O07Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4931406B18Rik,6.697647173,6.35104468,6.641235187,6.471398442,6.885094446,6.566135978,6.640619178,6.788404288
4931406C07Rik,8.995165229,9.32959596,8.482143932,8.782686152,9.78501492,9.10189238,9.085379923,8.963408582
4931406P16Rik,10.50613899,10.54993409,10.56194871,10.96799468,11.5311969,11.36173419,11.37726726,11.47158263
4931408C20Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.189133029
4931409K22Rik,5.879159283,6.100599318,6.311119686,6.317683072,6.147196525,6.403394927,6.057501439,6.180159635
4931414P19Rik,8.294504011,8.522190533,8.259329287,8.570017598,8.316391591,8.413038639,8.500173961,8.473264126
4931417E11Rik,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
4931422A03Rik,7.338385698,7.24565239,7.196964614,7.07223916,7.433322938,7.059315124,7.086954922,6.963041042
4931423N10Rik,6.39866719,5.879159283,6.167484608,6.117650124,6.104673186,6.197930574,6.129212376,5.879159283
4931428F04Rik,10.33968066,10.76535425,10.67311122,10.73125853,9.674498948,10.02877224,9.830922828,10.28177
